date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,RainToday,RainTomorrow
13-10-2019,srivilliputhur,10.6,15.8,4.4,19,17,99,96,1022,1019.1,1,1
14-10-2019,srivilliputhur,12.4,18.2,34.8,15,15,96,79,1020.4,1019.9,1,1
15-10-2019,srivilliputhur,12.3,18.8,32.8,9,17,86,75,1026,1025.3,1,1
16-10-2019,srivilliputhur,12,20.3,3.2,11,13,89,58,1026,1022.9,1,1
17-10-2019,srivilliputhur,6.8,20.7,0,4,4,92,49,1019.7,1014.6,0,0
18-10-2019,srivilliputhur,6.2,17.9,0,2,0,98,69,1015.5,1013.9,0,0
19-10-2019,srivilliputhur,5,17.4,0,4,7,78,45,1018.3,1012.9,0,0
20-10-2019,srivilliputhur,2.9,17.6,0,4,19,63,46,1016.1,1015.9,0,0
21-10-2019,srivilliputhur,0.8,14.4,0,2,19,98,45,1017.8,1013.5,0,0
22-10-2019,srivilliputhur,3.2,13.5,0,13,31,53,39,1015.6,1013.3,0,0
23-10-2019,srivilliputhur,3.8,16.6,0.4,17,26,55,45,1014.1,1011.9,0,0
24-10-2019,srivilliputhur,6.7,16.6,0,19,15,54,64,1016.3,1017.4,0,0
25-10-2019,srivilliputhur,6.6,16.1,0,19,13,68,66,1025,1024.8,0,0
26-10-2019,srivilliputhur,9.8,16.1,0.8,15,19,84,64,1026.1,1023.7,0,0
27-10-2019,srivilliputhur,9.4,13.9,0,13,9,79,94,1024.7,1022.2,0,0
28-10-2019,srivilliputhur,10.7,15.3,8.8,19,17,86,90,1022.1,1020.9,1,1
29-10-2019,srivilliputhur,10.8,16.8,7.8,15,17,80,77,1024,1022.2,1,1
30-10-2019,srivilliputhur,11,17.5,7.2,15,11,82,57,1022,1016.9,1,1
31-10-2019,srivilliputhur,3.1,17.6,0,4,26,99,47,1008.3,1006.4,0,0
01-11-2019,srivilliputhur,6,17.5,0,7,19,56,47,1012,1010.6,0,0
02-11-2019,srivilliputhur,1.9,18.7,0,0,6,87,43,1016.6,1014.1,0,0
03-11-2019,srivilliputhur,1.8,19.1,0,4,24,88,45,1015.7,1012.3,0,0
04-11-2019,srivilliputhur,6.6,20.5,0,17,37,71,60,1004.4,1003.2,0,0
05-11-2019,srivilliputhur,2.9,15.8,0,4,19,64,42,1011,1011,0,0
06-11-2019,srivilliputhur,2.4,19.4,0,4,22,75,42,1016.7,1017.6,0,0
07-11-2019,srivilliputhur,0.8,17.7,0,2,7,90,48,1026.7,1024.6,0,0
08-11-2019,srivilliputhur,2.3,18.6,0,2,9,100,57,1031.4,1027.9,0,0
09-11-2019,srivilliputhur,-0.4,19.4,0.2,0,6,100,42,1026.9,1023.2,0,0
10-11-2019,srivilliputhur,0.5,19,0.2,2,9,99,52,1028.3,1027.2,0,0
11-11-2019,srivilliputhur,6.7,18.7,0,11,9,92,54,1034.8,1032.8,0,0
12-11-2019,srivilliputhur,9.2,16.3,0,15,9,74,89,1037.4,1036.4,0,0
13-11-2019,srivilliputhur,8.9,16.3,2.8,6,7,93,61,1038.2,1035,1,1
14-11-2019,srivilliputhur,9.1,18.3,0.2,11,11,94,62,1032.2,1028.1,0,0
15-11-2019,srivilliputhur,8.9,18.1,0.6,2,13,86,59,1026.9,1022.4,0,0
16-11-2019,srivilliputhur,1.9,19.5,0,2,22,100,51,1022.3,1016.9,0,0
17-11-2019,srivilliputhur,6.8,20.6,0,17,31,68,50,1014.2,1010.1,0,0
18-11-2019,srivilliputhur,11.5,16.6,0,20,31,43,34,1009.9,1005,0,0
19-11-2019,srivilliputhur,5.6,16.9,0,11,39,48,39,1010,1007.5,0,0
20-11-2019,srivilliputhur,10.9,16.4,0,31,31,50,38,1008.9,1014.3,0,0
21-11-2019,srivilliputhur,-1.4,17.2,0,4,6,81,36,1022.6,1018.2,0,0
22-11-2019,srivilliputhur,1.9,16.6,0,4,22,66,40,1019.6,1016.2,0,0
23-11-2019,srivilliputhur,-0.6,16.1,0,26,26,49,33,1015.5,1010.6,0,0
24-11-2019,srivilliputhur,4.3,17.3,0,7,11,48,32,1018.1,1018.1,0,0
25-11-2019,srivilliputhur,-1.7,17.9,0,6,9,84,38,1022.6,1017.9,0,0
26-11-2019,srivilliputhur,4.7,11.3,0,9,7,86,67,1019.2,1017.3,0,0
27-11-2019,srivilliputhur,3,14.8,0,4,17,73,35,1026.2,1027.4,0,0
28-11-2019,srivilliputhur,1.1,15.7,0,13,11,71,63,1035.1,1032.5,0,0
29-11-2019,srivilliputhur,7.6,15.1,0.8,6,11,100,67,1031.9,1027.7,0,0
30-11-2019,srivilliputhur,8.1,16.8,0.2,9,13,98,66,1025.3,1021.4,0,0
01-12-2019,srivilliputhur,3,19,0,2,4,100,46,1018.9,1014.8,0,0
02-12-2019,srivilliputhur,0.7,14.2,0.4,0,19,99,82,1014.8,1011.8,0,0
03-12-2019,srivilliputhur,2.3,17.8,7.4,24,31,77,61,1014.3,1014.6,1,1
04-12-2019,srivilliputhur,10.4,12.7,1,17,20,86,91,1017.3,1015.7,0,0
05-12-2019,srivilliputhur,10.1,13.6,28.4,20,13,86,93,1019.2,1019.2,1,1
06-12-2019,srivilliputhur,7.7,15.9,7.4,19,9,72,74,1020.9,1019.6,1,1
07-12-2019,srivilliputhur,3.7,14.3,0,7,9,85,53,1020.2,1017.9,0,0
08-12-2019,srivilliputhur,3.7,18.5,0.2,2,9,89,51,1018,1014.7,0,0
09-12-2019,srivilliputhur,0.6,18.2,0,0,11,97,42,1020.2,1019.1,0,0
10-12-2019,srivilliputhur,3.6,17,0,17,2,71,56,1027.2,1026.8,0,0
11-12-2019,srivilliputhur,1.1,18.3,0.2,0,6,100,49,1029.5,1025.5,0,0
12-12-2019,srivilliputhur,0.5,19.3,0,0,4,100,34,1027.2,1023.4,0,0
13-12-2019,srivilliputhur,0.5,19.2,0.2,0,7,100,37,1024.8,1020.4,0,0
14-12-2019,srivilliputhur,0.4,19,0,2,6,100,43,1022.6,1019.5,0,0
15-12-2019,srivilliputhur,3.7,21.9,0,4,11,100,42,1022.8,1019,0,0
16-12-2019,srivilliputhur,1.7,22.7,0,0,6,100,33,1023.6,1020.6,0,0
17-12-2019,srivilliputhur,7.2,24.2,0,0,11,100,41,1023.1,1021.2,0,0
18-12-2019,srivilliputhur,4.8,25.3,0,0,9,100,37,1026.9,1023.5,0,0
19-12-2019,srivilliputhur,4.2,24.3,27,6,13,89,31,1025.7,1021.3,0,0
20-12-2019,srivilliputhur,3.8,21.6,0,2,9,84,51,1021.4,1016.5,0,0
21-12-2019,srivilliputhur,9,19.1,1,6,11,100,98,1017.2,1012.3,0,0
22-12-2019,srivilliputhur,2.7,17.4,5,2,9,100,45,1010.9,1007.8,1,1
23-12-2019,srivilliputhur,2.5,16.4,0,4,13,100,47,1008.4,1005.8,0,0
24-12-2019,srivilliputhur,0.3,17.8,0,9,20,100,36,1007.5,1004.7,0,0
25-12-2019,srivilliputhur,0.2,17.8,0,0,15,100,50,1009,1008.2,0,0
26-12-2019,srivilliputhur,5.8,17.7,2.4,17,11,86,52,1018.8,1018.4,1,1
27-12-2019,srivilliputhur,1.5,18.3,0.2,2,4,100,45,1024.6,1022,0,0
28-12-2019,srivilliputhur,7.8,17.8,0,6,15,100,67,1026.2,1023.8,0,0
29-12-2019,srivilliputhur,4.2,18.8,0.2,0,11,100,61,1026.5,1022.4,0,0
30-12-2019,srivilliputhur,6,18.9,0,2,11,100,63,1022,1018.3,0,0
31-12-2019,srivilliputhur,5.9,13.2,0,2,11,100,100,1018.5,1013.9,0,0
01-01-2020,srivilliputhur,8.2,17.5,12.8,7,20,100,38,1009.2,1009.1,1,1
02-01-2020,srivilliputhur,2.9,15.5,0.6,15,30,100,91,1014.8,1017.4,0,0
03-01-2020,srivilliputhur,9.9,19,20.4,11,20,72,55,1029.6,1028.9,1,1
04-01-2020,srivilliputhur,8.4,17.7,1,13,17,69,57,1035.6,1034.8,0,0
05-01-2020,srivilliputhur,7.8,17.6,0.2,11,15,85,60,1038.6,1036.8,0,0
06-01-2020,srivilliputhur,9.1,17.6,0,6,4,87,67,1036.5,1031.7,0,0
07-01-2020,srivilliputhur,7.8,19.5,0.2,6,9,100,52,1030.7,1026.4,0,0
08-01-2020,srivilliputhur,2.8,21.7,0,4,7,100,49,1026,1020.4,0,0
09-01-2020,srivilliputhur,3.3,21.8,0.2,13,13,97,55,1026,1022.1,0,0
10-01-2020,srivilliputhur,8,19.1,0.2,4,6,100,72,1022.1,1018,0,0
11-01-2020,srivilliputhur,5.4,20.7,0,7,7,100,55,1021.5,1016.5,0,0
12-01-2020,srivilliputhur,5,22.5,0.2,6,9,78,33,1017.2,1015.3,0,0
13-01-2020,srivilliputhur,8.9,18.5,0,9,15,83,64,1023.4,1020.5,0,0
14-01-2020,srivilliputhur,7.4,21,0,2,6,92,46,1024,1020.6,0,0
15-01-2020,srivilliputhur,10.8,21.5,0,4,20,88,64,1024.5,1021.8,0,0
16-01-2020,srivilliputhur,9.5,17.4,0,17,11,62,54,1029.8,1028.5,0,0
17-01-2020,srivilliputhur,4.6,20.2,0,4,15,95,45,1031.2,1026.4,0,0
18-01-2020,srivilliputhur,4.2,23,0,2,9,100,45,1028.3,1023.2,0,0
19-01-2020,srivilliputhur,9.3,24.2,0,2,9,100,41,1026.6,1022.4,0,0
20-01-2020,srivilliputhur,6.3,26.1,0.6,2,20,95,30,1019.6,1014,0,0
21-01-2020,srivilliputhur,9.4,20.7,1.8,6,7,56,27,1019.9,1016.6,1,1
22-01-2020,srivilliputhur,8.6,18,0,9,13,73,64,1021.4,1017.4,0,0
23-01-2020,srivilliputhur,10.8,16.2,7.2,6,2,100,73,1009.7,1006,1,1
24-01-2020,srivilliputhur,5.7,17,2,28,24,49,40,1011,1008.7,1,1
25-01-2020,srivilliputhur,5.5,19.1,0.2,22,22,51,40,1013.1,1011.7,0,0
26-01-2020,srivilliputhur,6.1,19.1,0,19,6,48,33,1023.4,1022,0,0
27-01-2020,srivilliputhur,1.2,23.4,0,2,7,81,25,1026.1,1019.3,0,0
28-01-2020,srivilliputhur,3.6,25.7,0,4,26,48,20,1022.4,1017.3,0,0
29-01-2020,srivilliputhur,10,22.4,0,7,17,76,53,1022.5,1017.2,0,0
30-01-2020,srivilliputhur,4.6,28.7,0,2,6,84,35,1018.5,1012,0,0
31-01-2020,srivilliputhur,7.8,27.8,0,2,9,51,32,1017.5,1012.3,0,0
01-02-2020,srivilliputhur,6.1,29.9,0.2,2,17,100,55,1013.2,1015.5,0,0
02-02-2020,srivilliputhur,13.4,26,0,20,15,71,50,1020.3,1012.5,0,0
03-02-2020,srivilliputhur,8.8,26.6,0,24,39,38,31,1004.5,1007.5,0,0
04-02-2020,srivilliputhur,5.6,24.6,0,7,11,43,25,1020.4,1016.6,0,0
05-02-2020,srivilliputhur,5.6,24.1,0,4,13,50,33,1024.2,1018.1,0,0
06-02-2020,srivilliputhur,4.7,31,0,4,31,72,16,1016.5,1013.1,0,0
07-02-2020,srivilliputhur,12.8,18.1,0.2,4,11,88,72,1021.8,1017.6,0,0
08-02-2020,srivilliputhur,11.2,16.1,22.2,15,7,100,100,1019.5,1021.2,1,1
09-02-2020,srivilliputhur,9.6,19.1,22.6,13,17,68,55,1025.4,1021.8,1,1
10-02-2020,srivilliputhur,6.4,20.9,0.2,4,13,76,44,1023,1017.5,0,0
11-02-2020,srivilliputhur,7.5,16.2,0.2,2,11,90,100,1015.5,1010.2,0,0
12-02-2020,srivilliputhur,14.2,20.6,10.8,13,19,100,41,997.4,996.4,1,1
13-02-2020,srivilliputhur,10.1,19.6,0.2,26,20,50,39,1004.9,1003.5,0,0
14-02-2020,srivilliputhur,5.1,18.6,0,2,13,65,54,1006.8,1004.9,0,0
15-02-2020,srivilliputhur,9.5,16.3,4.6,17,26,100,62,1014.4,1016.8,1,1
16-02-2020,srivilliputhur,7.7,19.1,10.8,13,13,75,49,1023.5,1020.9,1,1
17-02-2020,srivilliputhur,6.9,18.3,0.2,19,7,73,56,1024.9,1022.6,0,0
18-02-2020,srivilliputhur,7.3,18.9,0,7,6,83,47,1022.8,1017.8,0,0
19-02-2020,srivilliputhur,10,19.2,0,6,15,84,70,1016.7,1013.5,0,0
20-02-2020,srivilliputhur,12.3,21.9,1.6,2,13,100,73,1013.6,1009.8,1,1
21-02-2020,srivilliputhur,14.7,21.3,5.4,0,9,100,99,1011.2,1009.4,1,1
22-02-2020,srivilliputhur,9.8,22.6,3.8,7,22,100,40,1008.5,1005,1,1
23-02-2020,srivilliputhur,6.7,23.3,0,2,4,100,39,1010,1005.8,0,0
24-02-2020,srivilliputhur,8.9,22,0,15,11,52,31,1011.5,1009.2,0,0
25-02-2020,srivilliputhur,4.9,21.4,0,9,19,68,53,1017.7,1016,0,0
26-02-2020,srivilliputhur,12.6,21.2,0,7,11,77,56,1023.3,1020.5,0,0
27-02-2020,srivilliputhur,12.9,17.8,0,4,4,95,99,1020.8,1017.3,0,0
28-02-2020,srivilliputhur,14.4,25.9,0,7,15,100,52,1011.1,1006.7,0,0
29-02-2020,srivilliputhur,13.2,26.5,0,9,19,49,28,1014.2,1013.8,0,0
01-03-2020,srivilliputhur,5.5,20.6,0,6,7,64,44,1031.5,1030.6,0,0
02-03-2020,srivilliputhur,11.4,22,0,2,9,58,44,1035.2,1030.7,0,0
03-03-2020,srivilliputhur,6.8,24.9,0,2,9,81,33,1031.7,1026.9,0,0
04-03-2020,srivilliputhur,6.8,28.3,0,4,13,86,23,1028.2,1022.4,0,0
05-03-2020,srivilliputhur,10.2,30.7,0,2,9,67,28,1024.2,1020.6,0,0
06-03-2020,srivilliputhur,10.5,29.8,0,6,13,83,35,1024.9,1020.5,0,0
07-03-2020,srivilliputhur,12.9,29.9,0,2,11,78,31,1022.3,1016.8,0,0
08-03-2020,srivilliputhur,12.9,33.5,0,9,28,73,24,1014.2,1007.4,0,0
09-03-2020,srivilliputhur,17.7,19.3,0.8,6,15,100,100,1010.8,1014.4,0,0
10-03-2020,srivilliputhur,11.5,16.9,12,11,13,92,73,1023.1,1022.8,1,1
11-03-2020,srivilliputhur,10.9,18.3,1.4,7,7,84,76,1024.2,1022,1,1
12-03-2020,srivilliputhur,12.5,24.4,0,4,13,83,61,1019.8,1014.7,0,0
13-03-2020,srivilliputhur,13.7,28.1,0,4,9,92,68,1011.2,1008.4,0,0
14-03-2020,srivilliputhur,15.4,27.5,1.8,2,26,100,27,1012.4,1009.5,1,1
15-03-2020,srivilliputhur,9.8,22.6,0.2,7,17,55,51,1020.9,1018.8,0,0
16-03-2020,srivilliputhur,13.7,22.4,0,6,27,65,27,1020.2,27,0,0
17-03-2020,srivilliputhur,10.4,25.2,27,2,20,85,46,1011.4,1008.4,0,0
18-03-2020,srivilliputhur,13.4,18.3,4.4,6,9,100,80,1013.2,1013.8,1,1
19-03-2020,srivilliputhur,12.9,23.1,5.6,4,13,64,50,1019.1,1017.3,1,1
20-03-2020,srivilliputhur,12.8,28.4,0.2,13,13,68,42,1019.4,1014,0,0
21-03-2020,srivilliputhur,12.9,33.8,0,2,20,79,45,1013.1,1008.6,0,0
22-03-2020,srivilliputhur,18.3,31.4,0,6,22,64,64,1013.3,1011.5,0,0
23-03-2020,srivilliputhur,17.4,34.6,27,4,13,100,43,1014.5,1007.9,0,0
24-03-2020,srivilliputhur,17.1,32.9,9,6,9,100,53,1015.1,1010.5,1,1
25-03-2020,srivilliputhur,19.9,28.6,0,6,35,78,33,1010.8,1011.7,0,0
26-03-2020,srivilliputhur,14.4,25.8,0,7,22,73,43,1024.7,1021.1,0,0
27-03-2020,srivilliputhur,15.7,29.1,0,0,7,79,41,1019.2,1013.8,0,0
28-03-2020,srivilliputhur,14.6,26.9,0,2,11,79,60,1018.4,1012.9,0,0
29-03-2020,srivilliputhur,14.9,37.2,0,2,37,100,19,1009.9,1004.9,0,0
30-03-2020,srivilliputhur,14.2,29.7,0,6,11,63,43,1019.2,1015,0,0
31-03-2020,srivilliputhur,12.8,24.4,0,13,15,69,72,1016.8,1019.5,0,0
01-04-2020,srivilliputhur,14.7,20.3,11,0,6,100,100,1020.3,1018.7,1,1
02-04-2020,srivilliputhur,16,27.4,5.2,11,13,82,62,1018.7,1015.3,1,1
03-04-2020,srivilliputhur,17.9,34.7,0,0,7,91,37,1015.3,1009.5,0,0
04-04-2020,srivilliputhur,18.4,34.8,0,7,37,73,35,1010,1008.5,0,0
05-04-2020,srivilliputhur,11.4,24.7,0.8,2,17,76,63,1018.4,1014.4,0,0
06-04-2020,srivilliputhur,17.1,19.9,4.2,0,24,100,92,1011.2,1009.5,1,1
07-04-2020,srivilliputhur,13.6,16.3,31,11,15,100,100,1016.5,1019.7,1,1
08-04-2020,srivilliputhur,13.7,17.5,14,9,11,84,88,1026.7,1026.3,1,1
09-04-2020,srivilliputhur,13.4,19.6,7.8,11,15,100,90,1022.4,1020,1,1
10-04-2020,srivilliputhur,14.7,29.5,43.2,9,9,100,56,1007.7,1003.2,1,1
11-04-2020,srivilliputhur,15.7,29.3,3.2,20,17,49,43,1007.1,1008.1,1,1
12-04-2020,srivilliputhur,13.2,31.4,0,11,19,66,34,1017.2,1014.4,0,0
13-04-2020,srivilliputhur,15.4,31.2,0,2,11,82,54,1016.9,1012.8,0,0
14-04-2020,srivilliputhur,19.8,30.4,0,4,24,90,45,1009.7,1009.2,0,0
15-04-2020,srivilliputhur,13.4,21.4,2,19,11,59,48,1021.3,1020.2,1,1
16-04-2020,srivilliputhur,11.6,20.3,0.2,19,13,56,51,1022.5,1020.5,0,0
17-04-2020,srivilliputhur,9.3,24.6,0,4,9,57,38,1020.5,1015.7,0,0
18-04-2020,srivilliputhur,10.3,22.2,0,11,15,70,82,1014.7,1014.9,0,0
19-04-2020,srivilliputhur,8.7,19.9,6.4,17,17,59,64,1021.5,1019.8,1,1
20-04-2020,srivilliputhur,11.3,18.1,0.2,7,7,75,61,1020.5,1017.7,0,0
21-04-2020,srivilliputhur,9.1,21.6,0,6,11,65,53,1016.4,1013.5,0,0
22-04-2020,srivilliputhur,14.6,20.9,15.8,2,7,99,100,1014.4,1013.4,1,1
23-04-2020,srivilliputhur,13.5,24.1,11.2,4,17,74,60,1015.2,1012.6,1,1
24-04-2020,srivilliputhur,15.2,24.9,0,2,11,85,66,1011.8,1007.5,0,0
25-04-2020,srivilliputhur,14.5,28.1,0,6,13,73,90,1004,1002.5,0,0
26-04-2020,srivilliputhur,15.9,19.7,15.2,7,9,100,82,1007.4,1006.3,1,1
27-04-2020,srivilliputhur,15.7,22.9,3.4,19,13,70,53,1008.4,1007.4,1,1
28-04-2020,srivilliputhur,11.7,22.1,3,11,9,65,54,1016.1,1015.5,1,1
29-04-2020,srivilliputhur,14.3,23.4,0,6,9,64,55,1020.1,1017.2,0,0
30-04-2020,srivilliputhur,10.7,20.5,0,7,11,69,63,1021.7,1020.8,0,0
01-05-2020,srivilliputhur,14.7,23.4,0,9,7,66,51,1023.3,1020.9,0,0
02-05-2020,srivilliputhur,12.2,24.4,0,0,11,84,52,1019.9,1015.4,0,0
03-05-2020,srivilliputhur,16.2,24,1.8,0,6,96,75,1010.9,1007.7,1,1
04-05-2020,srivilliputhur,16.8,24.4,32.8,11,11,76,63,1013.6,1014.1,1,1
05-05-2020,srivilliputhur,17,24.8,0,2,9,81,63,1018.5,1016.2,0,0
06-05-2020,srivilliputhur,16.4,22.1,0.6,11,11,98,78,1019,1016.2,0,0
07-05-2020,srivilliputhur,17.3,26.6,5.8,6,13,96,66,1015.3,1012.4,1,1
08-05-2020,srivilliputhur,17.3,28.6,0.2,7,11,89,58,1014.2,1011.7,0,0
09-05-2020,srivilliputhur,16,29.4,0.2,2,11,89,53,1012.3,1008.6,0,0
10-05-2020,srivilliputhur,17.1,28,0,6,9,78,63,1006.7,1003.8,0,0
11-05-2020,srivilliputhur,18.6,23.8,0.8,15,19,70,56,1010.2,1010.2,0,0
12-05-2020,srivilliputhur,16.3,25.7,0,22,11,55,48,1014.4,1011.5,0,0
13-05-2020,srivilliputhur,14.1,25.2,0,7,19,65,55,1015,1014.4,0,0
14-05-2020,srivilliputhur,13.2,24.5,0,7,17,70,53,1019.8,1018.9,0,0
15-05-2020,srivilliputhur,12,24.9,0,4,15,78,63,1021.1,1018.1,0,0
16-05-2020,srivilliputhur,11.7,30.3,0.2,0,6,75,38,1017.9,1014.2,0,0
17-05-2020,srivilliputhur,13.6,29.9,0,2,11,71,40,1018.5,1015.3,0,0
18-05-2020,srivilliputhur,15.5,33,0,6,13,76,42,1018.2,1014,0,0
19-05-2020,srivilliputhur,17.9,35,0,0,15,73,33,1012.8,1010.1,0,0
20-05-2020,srivilliputhur,18,27.4,0,6,19,64,57,1018.4,1013.2,0,0
21-05-2020,srivilliputhur,17.8,21.9,1.8,13,15,76,63,1015.7,1016.2,1,1
22-05-2020,srivilliputhur,11.4,28.2,0,4,11,74,48,1015.7,1010.8,0,0
23-05-2020,srivilliputhur,17,31.4,0,6,4,89,66,1008.9,1002.8,0,0
24-05-2020,srivilliputhur,19.1,30.6,6.4,20,11,58,33,1006.6,1005.2,1,1
25-05-2020,srivilliputhur,14.6,29.5,0.2,11,13,44,32,1010,1006.8,0,0
26-05-2020,srivilliputhur,16.7,26.7,0,11,35,40,28,1003.9,1002.2,0,0
27-05-2020,srivilliputhur,8.9,24.1,0,20,11,46,39,1016,1014.4,0,0
28-05-2020,srivilliputhur,9.5,29.2,0,2,11,59,39,1017.2,1012.3,0,0
29-05-2020,srivilliputhur,17,21.6,0.8,7,11,79,68,1017.6,1015.6,0,0
30-05-2020,srivilliputhur,16.9,24.6,13,9,17,86,65,1019.5,1018.7,1,1
31-05-2020,srivilliputhur,16.8,25.6,10.6,2,7,89,82,1023.1,1021.7,1,1
01-06-2020,srivilliputhur,15.7,27.7,2.2,7,13,80,41,1023.3,1020,1,1
02-06-2020,srivilliputhur,17.3,30.8,0.2,2,9,70,50,1017.7,1013.7,0,0
03-06-2020,srivilliputhur,17.8,28.2,0,7,11,87,60,1017.5,1016.6,0,0
04-06-2020,srivilliputhur,18.4,27.8,0,0,19,66,58,1017.5,1014.2,0,0
05-06-2020,srivilliputhur,19.3,25.4,0,7,13,88,76,1015.8,1015.8,0,0
06-06-2020,srivilliputhur,17.3,25.8,4.2,11,19,78,57,1021.6,1021.4,1,1
07-06-2020,srivilliputhur,15.7,25.5,1.4,9,17,75,57,1022.9,1020.8,1,1
08-06-2020,srivilliputhur,15.3,24,1,6,4,79,72,1018.8,1016.3,0,0
09-06-2020,srivilliputhur,18.9,24.2,6.8,0,6,100,100,1014.5,1013.4,1,1
10-06-2020,srivilliputhur,19.5,27.3,61.4,9,11,92,71,1014.3,1013.1,1,1
11-06-2020,srivilliputhur,19.2,23.9,8,9,11,95,81,1017.7,1016.8,1,1
12-06-2020,srivilliputhur,18,27.3,27,11,15,75,68,1015.9,1012.6,0,0
13-06-2020,srivilliputhur,17.2,28.5,0,6,24,80,56,1011.4,1007.9,0,0
14-06-2020,srivilliputhur,20.9,32.8,1.6,20,24,83,52,1001.3,997.6,1,1
15-06-2020,srivilliputhur,21.4,29.5,0,19,19,54,63,1005.4,1007.2,0,0
16-06-2020,srivilliputhur,15.8,19,4,15,7,97,100,1015.5,1014.2,1,1
17-06-2020,srivilliputhur,15.9,18.3,8.8,6,7,100,100,1012.5,1011.3,1,1
18-06-2020,srivilliputhur,15.6,20.3,20.4,7,4,100,100,1007,1004.9,1,1
19-06-2020,srivilliputhur,16.9,27.8,14.4,4,9,96,61,1005.4,1002.8,1,1
20-06-2020,srivilliputhur,15.4,30.9,0,6,9,100,52,1004.2,999.3,0,0
21-06-2020,srivilliputhur,17.3,27.6,0,9,15,83,64,1002.3,1002.8,0,0
22-06-2020,srivilliputhur,17.4,21.1,0,7,7,90,82,1007.9,1007.4,0,0
23-06-2020,srivilliputhur,17.7,23.1,0.6,9,9,83,68,1011.6,1011.4,0,0
24-06-2020,srivilliputhur,17.1,24.7,1,6,9,84,95,1013.9,1012.3,0,0
25-06-2020,srivilliputhur,16.6,26.3,48.2,7,9,100,69,1012.1,1009.3,1,1
26-06-2020,srivilliputhur,16.8,25.4,7,9,7,91,96,1011.6,1010.8,1,1
27-06-2020,srivilliputhur,13.2,27,6.6,9,15,91,88,1015.5,1013.5,1,1
28-06-2020,srivilliputhur,16.4,26.2,0.2,6,15,76,75,1018,1016.2,0,0
29-06-2020,srivilliputhur,16.2,26.3,5.2,9,20,84,64,1021.3,1019.7,1,1
30-06-2020,srivilliputhur,15,27.1,0.2,7,15,89,57,1022.1,1019.2,0,0
01-07-2020,srivilliputhur,14.2,28.6,0,4,11,83,45,1020,1017.2,0,0
02-07-2020,srivilliputhur,14.8,29.4,0,2,26,86,65,1017.5,1015.7,0,0
03-07-2020,srivilliputhur,16.4,28.9,7.2,9,11,76,57,1017.3,1015.9,1,1
04-07-2020,srivilliputhur,17.5,29.6,0,2,9,79,51,1017.8,1013.4,0,0
05-07-2020,srivilliputhur,17.5,28.8,48.6,13,11,92,59,1012.4,1010.2,1,1
06-07-2020,srivilliputhur,17.5,26.6,14.6,11,19,86,55,1011,1010.4,1,1
07-07-2020,srivilliputhur,14.7,26.6,0,9,6,79,50,1016.4,1015.2,0,0
08-07-2020,srivilliputhur,14,30.1,0,0,7,90,45,1019.9,1017.4,0,0
09-07-2020,srivilliputhur,15.7,30.9,0,2,4,86,40,1022.9,1021.5,0,0
10-07-2020,srivilliputhur,14.4,29.2,0,0,9,100,49,1023.8,1020.6,0,0
11-07-2020,srivilliputhur,19.2,26.7,0,2,6,85,74,1020.7,1018.2,0,0
12-07-2020,srivilliputhur,20.4,32.1,0,0,2,82,56,1017.3,1014.3,0,0
13-07-2020,srivilliputhur,21.7,30.3,0,6,9,84,53,1013.4,1011.2,0,0
14-07-2020,srivilliputhur,19.7,20.9,6.2,9,13,97,96,1014.3,1013,1,1
15-07-2020,srivilliputhur,18.3,27.3,38.4,7,6,100,72,1007.5,1001.4,1,1
16-07-2020,srivilliputhur,16.8,18.9,10,11,9,95,96,1014,1015.9,1,1
17-07-2020,srivilliputhur,15.8,20.4,18.2,6,17,96,91,1020.1,1018.2,1,1
18-07-2020,srivilliputhur,16.8,28.2,1.8,13,6,86,63,1014.2,1009.6,1,1
19-07-2020,srivilliputhur,17,27.1,7.8,13,13,67,55,1013.8,1013.5,1,1
20-07-2020,srivilliputhur,16.9,24.3,0,11,13,78,67,1019.5,1017.7,0,0
21-07-2020,srivilliputhur,13.7,21.4,0.2,13,15,69,82,1018.9,1016.2,0,0
22-07-2020,srivilliputhur,14,21,67.8,24,20,89,89,1006.6,1006.4,1,1
23-07-2020,srivilliputhur,11.7,27.2,5.4,6,24,88,50,1009,1008.3,1,1
24-07-2020,srivilliputhur,12.9,27.1,0,0,19,88,55,1013.8,1013.3,0,0
25-07-2020,srivilliputhur,14.7,26.8,0,0,9,74,54,1019.1,1015.9,0,0
26-07-2020,srivilliputhur,15.9,25.4,0,4,19,88,67,1020.3,1019.5,0,0
27-07-2020,srivilliputhur,13.9,27.5,0,4,11,92,51,1022.5,1019.3,0,0
28-07-2020,srivilliputhur,14.6,27.5,0,6,9,96,59,1020.8,1017.2,0,0
29-07-2020,srivilliputhur,18.4,28.6,0,0,7,89,60,1017.4,1013.9,0,0
30-07-2020,srivilliputhur,19.3,29.6,0,0,6,92,63,1013,1008.7,0,0
31-07-2020,srivilliputhur,18.6,21,39.2,4,11,98,81,1014,1015.1,1,1
01-08-2020,srivilliputhur,14.6,23.3,2,17,15,70,62,1023,1022.3,1,1
02-08-2020,srivilliputhur,14.9,23.4,0.4,9,17,82,69,1024.2,1022.8,0,0
